,text,likey,retweet
81,1557460074951753728,친노세력에게 #한미FTA폐기 구호가 유용한것은 명박탄핵 처럼 참여정부의 책임을 덮을수있는 구도일때만 유용하다. 한미FTA가 온전히 이명박근혜의 작품이라면 친노에게 #한미FTA폐기 구호는 여전히 매력적일 것이다.,2022-08-10 20:13:12
82,1557460074024603648,RT @luckylake_0095: 경쟁자가 생기지않아 다행입니다,2022-08-10 20:13:12
83,1557460073156382720,"내 인생, 단 한순간이라도 사람으로 존재했던 적이 있긴 해서 다행이야~(주머니 안의 레몬사탕을 만지작댄다.) 정말 고마워~ 그리고 웬만하면...... 잊는게 맘 편할거야!! 아하하!",2022-08-10 20:13:12
84,1557460059306835969,"RT @pledis_17: [17'S] 열대야로 괴로운 이 밤🌙
오싹하게 돌아온 &lt;8월의 크리스마스 Ⅱ&gt;

왜인지 등 뒤가 서늘하게 느껴지는데...
캐럿들 근데 지금 뒤에 누구야?

#나_방금_뒤돌아봤다_손✋
#짜릿한_칼퇴를_맛볼_팀은_과연❓ htt…",2022-08-10 20:13:09
85,1557460047386402816,정전 수도 복구 됐다고 좋아하던 친구네 아파트는 무사한지 걱정된다. 뉴스도 모두 어제 얘기만 하네. ㅠㅠ,2022-08-10 20:13:06
86,1557460034980052993,RT @hanu_jjba: 죠셉이 살던 시대엔 유튜브도 틱톡도 없어서 다행이다,2022-08-10 20:13:03
87,1557460033113587713,다행이다 ~ 저런 남자가 엄마가 되면 어쩌나 했는데.,2022-08-10 20:13:02
88,1557460032710512640,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:13:02
89,1557460031540305920,"RT @treasuremembers: 오늘도 와줘서 너무 고맙고 더운데 고생 제일 많았어 그리고 제일 중요한 안전귀가하기 !!!!! 🤙🏻 덕분에 즐겁게 했어 😎 빠이빠이 
#JIHOON #지훈 #ジフン https://t.co/jUdrVDCNVH",2022-08-10 20:13:02
90,1557460170300526592,"RT @VeganSexworker: 옐로하우스(인천 성매매 집결지) 성매매 여성들 150명 중에 15명만 자활지원사업 받았음. 집결지가 폐쇄된 후 여성들, 탈성매매를 하는 경우는 드물고 타지역 성매매 집결지로 이동하거나 다른 (성매매) 업종에 종사함…",2022-08-10 20:13:35
91,1557460168186638336,신 고윤 구조가 늦었습니다,2022-08-10 20:13:34
92,1557460147445714944,"RT @24chanjp: [4번 경품]
참여방법 - 팔로우 + 이거 RT + 하트

이 물건들을 알고 좋아하시는 분이 참여해주시면 좋겠습니다.

특히, 이 넨도로이드는 제가 직접 현지에서 구할 때보다 프리미엄이 엄청 붙었더라구요.

추첨은 2022년…",2022-08-10 20:13:30
93,1557460130140000257,RT @minwoon: @mondakjn @acuhealtcm 탈출은 지능순인가?,2022-08-10 20:13:25
94,1557460129754525696,"[ 자, 속히 내 앞에서 사라지도록. 덕분에 거하게 기분을 망쳤으니. ]",2022-08-10 20:13:25
95,1557460128789512192,알았다니 다행이네. 왜냐하면 캔디가 와있거든.,2022-08-10 20:13:25
96,1557460074951753728,친노세력에게 #한미FTA폐기 구호가 유용한것은 명박탄핵 처럼 참여정부의 책임을 덮을수있는 구도일때만 유용하다. 한미FTA가 온전히 이명박근혜의 작품이라면 친노에게 #한미FTA폐기 구호는 여전히 매력적일 것이다.,2022-08-10 20:13:12
97,1557460074024603648,RT @luckylake_0095: 경쟁자가 생기지않아 다행입니다,2022-08-10 20:13:12
98,1557460073156382720,"내 인생, 단 한순간이라도 사람으로 존재했던 적이 있긴 해서 다행이야~(주머니 안의 레몬사탕을 만지작댄다.) 정말 고마워~ 그리고 웬만하면...... 잊는게 맘 편할거야!! 아하하!",2022-08-10 20:13:12
99,1557460059306835969,"RT @pledis_17: [17'S] 열대야로 괴로운 이 밤🌙
오싹하게 돌아온 &lt;8월의 크리스마스 Ⅱ&gt;

왜인지 등 뒤가 서늘하게 느껴지는데...
캐럿들 근데 지금 뒤에 누구야?

#나_방금_뒤돌아봤다_손✋
#짜릿한_칼퇴를_맛볼_팀은_과연❓ htt…",2022-08-10 20:13:09
100,1557460047386402816,정전 수도 복구 됐다고 좋아하던 친구네 아파트는 무사한지 걱정된다. 뉴스도 모두 어제 얘기만 하네. ㅠㅠ,2022-08-10 20:13:06
101,1557460034980052993,RT @hanu_jjba: 죠셉이 살던 시대엔 유튜브도 틱톡도 없어서 다행이다,2022-08-10 20:13:03
102,1557460033113587713,다행이다 ~ 저런 남자가 엄마가 되면 어쩌나 했는데.,2022-08-10 20:13:02
103,1557460032710512640,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:13:02
104,1557460031540305920,"RT @treasuremembers: 오늘도 와줘서 너무 고맙고 더운데 고생 제일 많았어 그리고 제일 중요한 안전귀가하기 !!!!! 🤙🏻 덕분에 즐겁게 했어 😎 빠이빠이 
#JIHOON #지훈 #ジフン https://t.co/jUdrVDCNVH",2022-08-10 20:13:02
105,1557460170300526592,"RT @VeganSexworker: 옐로하우스(인천 성매매 집결지) 성매매 여성들 150명 중에 15명만 자활지원사업 받았음. 집결지가 폐쇄된 후 여성들, 탈성매매를 하는 경우는 드물고 타지역 성매매 집결지로 이동하거나 다른 (성매매) 업종에 종사함…",2022-08-10 20:13:35
106,1557460168186638336,신 고윤 구조가 늦었습니다,2022-08-10 20:13:34
107,1557460147445714944,"RT @24chanjp: [4번 경품]
참여방법 - 팔로우 + 이거 RT + 하트

이 물건들을 알고 좋아하시는 분이 참여해주시면 좋겠습니다.

특히, 이 넨도로이드는 제가 직접 현지에서 구할 때보다 프리미엄이 엄청 붙었더라구요.

추첨은 2022년…",2022-08-10 20:13:30
108,1557460130140000257,RT @minwoon: @mondakjn @acuhealtcm 탈출은 지능순인가?,2022-08-10 20:13:25
109,1557460129754525696,"[ 자, 속히 내 앞에서 사라지도록. 덕분에 거하게 기분을 망쳤으니. ]",2022-08-10 20:13:25
110,1557460128789512192,알았다니 다행이네. 왜냐하면 캔디가 와있거든.,2022-08-10 20:13:25
111,1557460074951753728,친노세력에게 #한미FTA폐기 구호가 유용한것은 명박탄핵 처럼 참여정부의 책임을 덮을수있는 구도일때만 유용하다. 한미FTA가 온전히 이명박근혜의 작품이라면 친노에게 #한미FTA폐기 구호는 여전히 매력적일 것이다.,2022-08-10 20:13:12
112,1557460074024603648,RT @luckylake_0095: 경쟁자가 생기지않아 다행입니다,2022-08-10 20:13:12
113,1557460073156382720,"내 인생, 단 한순간이라도 사람으로 존재했던 적이 있긴 해서 다행이야~(주머니 안의 레몬사탕을 만지작댄다.) 정말 고마워~ 그리고 웬만하면...... 잊는게 맘 편할거야!! 아하하!",2022-08-10 20:13:12
114,1557460059306835969,"RT @pledis_17: [17'S] 열대야로 괴로운 이 밤🌙
오싹하게 돌아온 &lt;8월의 크리스마스 Ⅱ&gt;

왜인지 등 뒤가 서늘하게 느껴지는데...
캐럿들 근데 지금 뒤에 누구야?

#나_방금_뒤돌아봤다_손✋
#짜릿한_칼퇴를_맛볼_팀은_과연❓ htt…",2022-08-10 20:13:09
115,1557460047386402816,정전 수도 복구 됐다고 좋아하던 친구네 아파트는 무사한지 걱정된다. 뉴스도 모두 어제 얘기만 하네. ㅠㅠ,2022-08-10 20:13:06
116,1557460034980052993,RT @hanu_jjba: 죠셉이 살던 시대엔 유튜브도 틱톡도 없어서 다행이다,2022-08-10 20:13:03
117,1557460033113587713,다행이다 ~ 저런 남자가 엄마가 되면 어쩌나 했는데.,2022-08-10 20:13:02
118,1557460032710512640,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:13:02
119,1557460031540305920,"RT @treasuremembers: 오늘도 와줘서 너무 고맙고 더운데 고생 제일 많았어 그리고 제일 중요한 안전귀가하기 !!!!! 🤙🏻 덕분에 즐겁게 했어 😎 빠이빠이 
#JIHOON #지훈 #ジフン https://t.co/jUdrVDCNVH",2022-08-10 20:13:02
120,1557460170300526592,"RT @VeganSexworker: 옐로하우스(인천 성매매 집결지) 성매매 여성들 150명 중에 15명만 자활지원사업 받았음. 집결지가 폐쇄된 후 여성들, 탈성매매를 하는 경우는 드물고 타지역 성매매 집결지로 이동하거나 다른 (성매매) 업종에 종사함…",2022-08-10 20:13:35
121,1557460168186638336,신 고윤 구조가 늦었습니다,2022-08-10 20:13:34
122,1557460147445714944,"RT @24chanjp: [4번 경품]
참여방법 - 팔로우 + 이거 RT + 하트

이 물건들을 알고 좋아하시는 분이 참여해주시면 좋겠습니다.

특히, 이 넨도로이드는 제가 직접 현지에서 구할 때보다 프리미엄이 엄청 붙었더라구요.

추첨은 2022년…",2022-08-10 20:13:30
123,1557460130140000257,RT @minwoon: @mondakjn @acuhealtcm 탈출은 지능순인가?,2022-08-10 20:13:25
124,1557460129754525696,"[ 자, 속히 내 앞에서 사라지도록. 덕분에 거하게 기분을 망쳤으니. ]",2022-08-10 20:13:25
125,1557460128789512192,알았다니 다행이네. 왜냐하면 캔디가 와있거든.,2022-08-10 20:13:25
126,1557460074951753728,친노세력에게 #한미FTA폐기 구호가 유용한것은 명박탄핵 처럼 참여정부의 책임을 덮을수있는 구도일때만 유용하다. 한미FTA가 온전히 이명박근혜의 작품이라면 친노에게 #한미FTA폐기 구호는 여전히 매력적일 것이다.,2022-08-10 20:13:12
127,1557460074024603648,RT @luckylake_0095: 경쟁자가 생기지않아 다행입니다,2022-08-10 20:13:12
128,1557460073156382720,"내 인생, 단 한순간이라도 사람으로 존재했던 적이 있긴 해서 다행이야~(주머니 안의 레몬사탕을 만지작댄다.) 정말 고마워~ 그리고 웬만하면...... 잊는게 맘 편할거야!! 아하하!",2022-08-10 20:13:12
