,text,likey,retweet
32,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
33,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
34,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
35,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
36,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
37,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
38,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
39,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
40,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
41,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
42,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
43,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
44,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
45,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
46,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
47,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
48,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
49,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
50,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
51,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
52,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
53,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
54,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
55,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
56,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
57,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
58,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
59,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
60,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
61,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
62,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
63,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
64,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
65,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
66,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
67,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
68,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
69,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
70,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
71,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
72,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
73,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
74,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
75,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
76,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
77,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
78,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
79,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
80,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
81,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
82,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
83,1557293669530898432,"RT @_puchi_b: BH 인별✨️
[happycial📣]
배우 박진영, 집중호우로 발생한 이재민
수해 복구 성금 3천만원 기탁

https://t.co/92Oerb0tdE

#박진영 #진영 #Jinyoung 
@JINYOUNG @GOT7 htt…",2022-08-10 09:11:58
84,1557293669220098048,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:11:58
85,1557293669140443137,"RT @CSR_offcl: [📢] 
첫사랑(CSR) 1st MINI ALBUM [Sequence : 7272] 220811 Mnet 엠카운트다운 공개방송 참여 명단 안내

📍 https://t.co/3Sm0qsTfJW

#첫사랑 #CSR #Seque…",2022-08-10 09:11:58
86,1557293668209672192,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:58
87,1557293667018485760,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:11:57
88,1557293665844068352,"RT @Pauline35kim: 근데 윤가는 맘 편히 욕하고 비판할 수 있어서 얼마나 다행이냐
이재명이었어봐 팩트로 까도 대리고발장 날아옴",2022-08-10 09:11:57
89,1557293665638223872,@Pray_125 헉!!! 착용하신분이 있었군요!!!!! 좋다니 다행임니다!,2022-08-10 09:11:57
90,1557293678460227584,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:12:00
91,1557293678255042563,RT @hds_earth: 얼마 전 엄마가 빌라 마당에서 낯선 성인남자가 차 밑에 있는 고양이를 우산으로 때리는 걸 발견해서 우리가 키우는 고양인데 왜 때리냐고 소리치자 그 남자가 도망갔다고 한다. 엄마네 빌라는 구조가 특이해서 거주민이 아닌데 외부…,2022-08-10 09:12:00
92,1557293676799590400,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:12:00
93,1557293674899591168,"RT @BPM_HSW: [#하성운] 📢 

하성운과 함께하는 블랭크톡🤍

성운이에게 하고 싶은 다양한 이야기를 보내주세요! 
성운이가 하늘들의 이야기를 읽고 직접 답해드려요☁

📍 참여 기간: 08.10 - 08.14 
🔗 참여 링크: https:/…",2022-08-10 09:11:59
94,1557293674773774336,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
95,1557293673494110208,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
96,1557293673192325120,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:11:59
97,1557293671212814336,"RT @soonsoondog: 좀 더 솔직하게 이야기하면, 어른의 일은 어른의 대화로 진행되었어야 했다는 생각도 든다. 구조와 임보, 입양 관련해서 그렇게 경험이 많고 아는 게 많으면, 귀찮고 지긋지긋해도 사람의 마음이 보편적으로 어떻게 흐르는지 뻔…",2022-08-10 09:11:58
