,text,likey,retweet
29,1557296714670809089,RT @devotion0517: 난 이런거 보면 소름돋음 보수쪽 사람이 이랬어봐?여초카페마다 좌표 찍혔고 전국여성단체들이 들고 일어났고 난리가 났을거다 근데 무려 청와대 의전비서관에 임명됨 심지어 연옌들 단순 말실수에 여혐이라고 테러하는 애들이 탁현…,2022-08-10 09:24:04+00:00
30,1557296743418474497,"RT @galgyo2: 판매 X
공동구매 O !!!

수익금 발생시 에스파 윈터 이름으로 기부 또는 서포트 모금에 참여 예정입니다🥹",2022-08-10 09:24:11+00:00
31,1557296743250767872,"RT @yoji0802: 뒤에서 이런 짓거리에 몰두하고 있으니 재난대응 빵점이지

법무부, '검찰 통한 경찰 통제' 복원 추진 | 다음뉴스 https://t.co/6WYOJGBmVw",2022-08-10 09:24:11+00:00
32,1557296742852218880,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:11+00:00
33,1557296742420205568,"RT @Dongza_84: 참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌
펜라이트에 봉지 씌우면 더 밝아집니다",2022-08-10 09:24:11+00:00
34,1557296739014815744,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:10+00:00
35,1557296736464302080,"RT @Ep_168: friend or love : 잠시만 도피해 마음의 바다로
언젠간 대개봉.

#호우 #순훈 https://t.co/cXqmBbcoLG",2022-08-10 09:24:09+00:00
36,1557296733817778176,"혹시 치이카와 배쓰볼 입욕제 해배비 포함 개당 6500원 공구 참여하실분 계실까요 ?!
입욕제를 물에넣으면 총 6개의 미니 피규어중랜덤으로 1개가 나오는 배쓰볼입니다!

총 6개 예정이고 배송은 길게잡아 2… https://t.co/gq5dvS8DdW",2022-08-10 09:24:09+00:00
37,1557296732308127745,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:24:08+00:00
38,1557296731167268865,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:08+00:00
39,1557296730344804353,"RT @Lovely__13jimin: 우리 지민 새벽 인사에 핫트렌딩송 7주 1위, 인별 소식까지 우리 지민이 덕분에 진짜 어에이징한 하루를 보내고있어😊

누구보다 신중하니까 네가 올린 인별 사진에 더 설레였던 것 같아

우리 지민의 솔얠 그안의 곡…",2022-08-10 09:24:08+00:00
40,1557296727773679616,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:24:07+00:00
41,1557296725131411457,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:24:07+00:00
42,1557296722526748675,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:06+00:00
43,1557296719989456896,RT @gochu_killer: 신개념 방탈출,2022-08-10 09:24:05+00:00
44,1557296714670809089,RT @devotion0517: 난 이런거 보면 소름돋음 보수쪽 사람이 이랬어봐?여초카페마다 좌표 찍혔고 전국여성단체들이 들고 일어났고 난리가 났을거다 근데 무려 청와대 의전비서관에 임명됨 심지어 연옌들 단순 말실수에 여혐이라고 테러하는 애들이 탁현…,2022-08-10 09:24:04+00:00
45,1557296743418474497,"RT @galgyo2: 판매 X
공동구매 O !!!

수익금 발생시 에스파 윈터 이름으로 기부 또는 서포트 모금에 참여 예정입니다🥹",2022-08-10 09:24:11+00:00
46,1557296743250767872,"RT @yoji0802: 뒤에서 이런 짓거리에 몰두하고 있으니 재난대응 빵점이지

법무부, '검찰 통한 경찰 통제' 복원 추진 | 다음뉴스 https://t.co/6WYOJGBmVw",2022-08-10 09:24:11+00:00
47,1557296742852218880,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:11+00:00
48,1557296742420205568,"RT @Dongza_84: 참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌
펜라이트에 봉지 씌우면 더 밝아집니다",2022-08-10 09:24:11+00:00
49,1557296739014815744,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:10+00:00
50,1557296736464302080,"RT @Ep_168: friend or love : 잠시만 도피해 마음의 바다로
언젠간 대개봉.

#호우 #순훈 https://t.co/cXqmBbcoLG",2022-08-10 09:24:09+00:00
51,1557296733817778176,"혹시 치이카와 배쓰볼 입욕제 해배비 포함 개당 6500원 공구 참여하실분 계실까요 ?!
입욕제를 물에넣으면 총 6개의 미니 피규어중랜덤으로 1개가 나오는 배쓰볼입니다!

총 6개 예정이고 배송은 길게잡아 2… https://t.co/gq5dvS8DdW",2022-08-10 09:24:09+00:00
52,1557296732308127745,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:24:08+00:00
53,1557296731167268865,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:08+00:00
54,1557296730344804353,"RT @Lovely__13jimin: 우리 지민 새벽 인사에 핫트렌딩송 7주 1위, 인별 소식까지 우리 지민이 덕분에 진짜 어에이징한 하루를 보내고있어😊

누구보다 신중하니까 네가 올린 인별 사진에 더 설레였던 것 같아

우리 지민의 솔얠 그안의 곡…",2022-08-10 09:24:08+00:00
55,1557296727773679616,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:24:07+00:00
56,1557296725131411457,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:24:07+00:00
57,1557296722526748675,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:06+00:00
58,1557296719989456896,RT @gochu_killer: 신개념 방탈출,2022-08-10 09:24:05+00:00
59,1557296714670809089,RT @devotion0517: 난 이런거 보면 소름돋음 보수쪽 사람이 이랬어봐?여초카페마다 좌표 찍혔고 전국여성단체들이 들고 일어났고 난리가 났을거다 근데 무려 청와대 의전비서관에 임명됨 심지어 연옌들 단순 말실수에 여혐이라고 테러하는 애들이 탁현…,2022-08-10 09:24:04+00:00
60,1557296743418474497,"RT @galgyo2: 판매 X
공동구매 O !!!

수익금 발생시 에스파 윈터 이름으로 기부 또는 서포트 모금에 참여 예정입니다🥹",2022-08-10 09:24:11+00:00
61,1557296743250767872,"RT @yoji0802: 뒤에서 이런 짓거리에 몰두하고 있으니 재난대응 빵점이지

법무부, '검찰 통한 경찰 통제' 복원 추진 | 다음뉴스 https://t.co/6WYOJGBmVw",2022-08-10 09:24:11+00:00
62,1557296742852218880,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:11+00:00
63,1557296742420205568,"RT @Dongza_84: 참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌
펜라이트에 봉지 씌우면 더 밝아집니다",2022-08-10 09:24:11+00:00
64,1557296739014815744,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:10+00:00
65,1557296736464302080,"RT @Ep_168: friend or love : 잠시만 도피해 마음의 바다로
언젠간 대개봉.

#호우 #순훈 https://t.co/cXqmBbcoLG",2022-08-10 09:24:09+00:00
66,1557296733817778176,"혹시 치이카와 배쓰볼 입욕제 해배비 포함 개당 6500원 공구 참여하실분 계실까요 ?!
입욕제를 물에넣으면 총 6개의 미니 피규어중랜덤으로 1개가 나오는 배쓰볼입니다!

총 6개 예정이고 배송은 길게잡아 2… https://t.co/gq5dvS8DdW",2022-08-10 09:24:09+00:00
67,1557296732308127745,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:24:08+00:00
68,1557296731167268865,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:08+00:00
69,1557296730344804353,"RT @Lovely__13jimin: 우리 지민 새벽 인사에 핫트렌딩송 7주 1위, 인별 소식까지 우리 지민이 덕분에 진짜 어에이징한 하루를 보내고있어😊

누구보다 신중하니까 네가 올린 인별 사진에 더 설레였던 것 같아

우리 지민의 솔얠 그안의 곡…",2022-08-10 09:24:08+00:00
70,1557296727773679616,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:24:07+00:00
71,1557296725131411457,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:24:07+00:00
72,1557296722526748675,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:06+00:00
73,1557296719989456896,RT @gochu_killer: 신개념 방탈출,2022-08-10 09:24:05+00:00
74,1557296714670809089,RT @devotion0517: 난 이런거 보면 소름돋음 보수쪽 사람이 이랬어봐?여초카페마다 좌표 찍혔고 전국여성단체들이 들고 일어났고 난리가 났을거다 근데 무려 청와대 의전비서관에 임명됨 심지어 연옌들 단순 말실수에 여혐이라고 테러하는 애들이 탁현…,2022-08-10 09:24:04+00:00
75,1557296743418474497,"RT @galgyo2: 판매 X
공동구매 O !!!

수익금 발생시 에스파 윈터 이름으로 기부 또는 서포트 모금에 참여 예정입니다🥹",2022-08-10 09:24:11+00:00
76,1557296743250767872,"RT @yoji0802: 뒤에서 이런 짓거리에 몰두하고 있으니 재난대응 빵점이지

법무부, '검찰 통한 경찰 통제' 복원 추진 | 다음뉴스 https://t.co/6WYOJGBmVw",2022-08-10 09:24:11+00:00
77,1557296742852218880,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:11+00:00
78,1557296742420205568,"RT @Dongza_84: 참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌
펜라이트에 봉지 씌우면 더 밝아집니다",2022-08-10 09:24:11+00:00
79,1557296739014815744,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:10+00:00
80,1557296736464302080,"RT @Ep_168: friend or love : 잠시만 도피해 마음의 바다로
언젠간 대개봉.

#호우 #순훈 https://t.co/cXqmBbcoLG",2022-08-10 09:24:09+00:00
81,1557296733817778176,"혹시 치이카와 배쓰볼 입욕제 해배비 포함 개당 6500원 공구 참여하실분 계실까요 ?!
입욕제를 물에넣으면 총 6개의 미니 피규어중랜덤으로 1개가 나오는 배쓰볼입니다!

총 6개 예정이고 배송은 길게잡아 2… https://t.co/gq5dvS8DdW",2022-08-10 09:24:09+00:00
82,1557296732308127745,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:24:08+00:00
83,1557296731167268865,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:08+00:00
84,1557296730344804353,"RT @Lovely__13jimin: 우리 지민 새벽 인사에 핫트렌딩송 7주 1위, 인별 소식까지 우리 지민이 덕분에 진짜 어에이징한 하루를 보내고있어😊

누구보다 신중하니까 네가 올린 인별 사진에 더 설레였던 것 같아

우리 지민의 솔얠 그안의 곡…",2022-08-10 09:24:08+00:00
85,1557296727773679616,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:24:07+00:00
86,1557296725131411457,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:24:07+00:00
87,1557296722526748675,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:06+00:00
88,1557296719989456896,RT @gochu_killer: 신개념 방탈출,2022-08-10 09:24:05+00:00
89,1557296714670809089,RT @devotion0517: 난 이런거 보면 소름돋음 보수쪽 사람이 이랬어봐?여초카페마다 좌표 찍혔고 전국여성단체들이 들고 일어났고 난리가 났을거다 근데 무려 청와대 의전비서관에 임명됨 심지어 연옌들 단순 말실수에 여혐이라고 테러하는 애들이 탁현…,2022-08-10 09:24:04+00:00
90,1557296743418474497,"RT @galgyo2: 판매 X
공동구매 O !!!

수익금 발생시 에스파 윈터 이름으로 기부 또는 서포트 모금에 참여 예정입니다🥹",2022-08-10 09:24:11+00:00
91,1557296743250767872,"RT @yoji0802: 뒤에서 이런 짓거리에 몰두하고 있으니 재난대응 빵점이지

법무부, '검찰 통한 경찰 통제' 복원 추진 | 다음뉴스 https://t.co/6WYOJGBmVw",2022-08-10 09:24:11+00:00
92,1557296742852218880,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:11+00:00
93,1557296742420205568,"RT @Dongza_84: 참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌
펜라이트에 봉지 씌우면 더 밝아집니다",2022-08-10 09:24:11+00:00
94,1557296739014815744,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:10+00:00
95,1557296736464302080,"RT @Ep_168: friend or love : 잠시만 도피해 마음의 바다로
언젠간 대개봉.

#호우 #순훈 https://t.co/cXqmBbcoLG",2022-08-10 09:24:09+00:00
96,1557296733817778176,"혹시 치이카와 배쓰볼 입욕제 해배비 포함 개당 6500원 공구 참여하실분 계실까요 ?!
입욕제를 물에넣으면 총 6개의 미니 피규어중랜덤으로 1개가 나오는 배쓰볼입니다!

총 6개 예정이고 배송은 길게잡아 2… https://t.co/gq5dvS8DdW",2022-08-10 09:24:09+00:00
97,1557296732308127745,"RT @kakaopage: 카카페 만년돌 어워즈 #KMA 라인업 공개!

2022년, 카카페 활자돌&amp;투디돌이 대 출격하는 
KMA 어워즈를 시작합니다!🎉

📌8/9(화)~8/15(월), 단 7일간!

🎁KMA 참여작 5화 보면 최대 1천 캐시 뽑기권…",2022-08-10 09:24:08+00:00
98,1557296731167268865,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:08+00:00
99,1557296730344804353,"RT @Lovely__13jimin: 우리 지민 새벽 인사에 핫트렌딩송 7주 1위, 인별 소식까지 우리 지민이 덕분에 진짜 어에이징한 하루를 보내고있어😊

누구보다 신중하니까 네가 올린 인별 사진에 더 설레였던 것 같아

우리 지민의 솔얠 그안의 곡…",2022-08-10 09:24:08+00:00
100,1557296727773679616,RT @luxon51: 왜 이렇게 무리해서 건너나 찾아봤는데 여기가 막히면 완전히 고립되는 마을 구조네요 https://t.co/fPyTq7mp3Z,2022-08-10 09:24:07+00:00
101,1557296725131411457,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:24:07+00:00
102,1557296722526748675,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:06+00:00
103,1557296719989456896,RT @gochu_killer: 신개념 방탈출,2022-08-10 09:24:05+00:00
104,1557296714670809089,RT @devotion0517: 난 이런거 보면 소름돋음 보수쪽 사람이 이랬어봐?여초카페마다 좌표 찍혔고 전국여성단체들이 들고 일어났고 난리가 났을거다 근데 무려 청와대 의전비서관에 임명됨 심지어 연옌들 단순 말실수에 여혐이라고 테러하는 애들이 탁현…,2022-08-10 09:24:04+00:00
105,1557296743418474497,"RT @galgyo2: 판매 X
공동구매 O !!!

수익금 발생시 에스파 윈터 이름으로 기부 또는 서포트 모금에 참여 예정입니다🥹",2022-08-10 09:24:11+00:00
106,1557296743250767872,"RT @yoji0802: 뒤에서 이런 짓거리에 몰두하고 있으니 재난대응 빵점이지

법무부, '검찰 통한 경찰 통제' 복원 추진 | 다음뉴스 https://t.co/6WYOJGBmVw",2022-08-10 09:24:11+00:00
107,1557296742852218880,RT @bb_r_HQ_: 근디 다행이긴하다 저거 없었으면 주변에 물 다 고였을거 아녀..,2022-08-10 09:24:11+00:00
108,1557296742420205568,"RT @Dongza_84: 참고로 오래가는건 파란색이래요 지진 겪은 일본트친이 알려줌
펜라이트에 봉지 씌우면 더 밝아집니다",2022-08-10 09:24:11+00:00
109,1557296739014815744,"RT @cherrybullet: [Notice] 체리블렛 인스타그램 오픈❣

#지원 🍒 https://t.co/OX9HgJ4AFs
#레미 🍒 https://t.co/xJnzKYIRKL
#채린 🍒 https://t.co/x0Aan5fEg7
#메이 🍒…",2022-08-10 09:24:10+00:00
110,1557296736464302080,"RT @Ep_168: friend or love : 잠시만 도피해 마음의 바다로
언젠간 대개봉.

#호우 #순훈 https://t.co/cXqmBbcoLG",2022-08-10 09:24:09+00:00
111,1557296733817778176,"혹시 치이카와 배쓰볼 입욕제 해배비 포함 개당 6500원 공구 참여하실분 계실까요 ?!
입욕제를 물에넣으면 총 6개의 미니 피규어중랜덤으로 1개가 나오는 배쓰볼입니다!

총 6개 예정이고 배송은 길게잡아 2… https://t.co/gq5dvS8DdW",2022-08-10 09:24:09+00:00
